,name,total.pop,white,black,hispanic,asian
2311,"south carolina,horry",269291,77.3,15.4,6.2,1
2312,"south carolina,jasper",24777,37.4,47.5,15.1,0.7
2313,"south carolina,kershaw",61697,69.7,26.2,3.7,0.5
2314,"south carolina,lancaster",76652,69.8,25.1,4.4,0.6
2315,"south carolina,laurens",66537,69,26.7,4.1,0.3
2316,"south carolina,lee",19220,32.9,65.2,1.7,0.3
2317,"south carolina,lexington",262391,77,16.2,5.5,1.4
2320,"south carolina,mccormick",10233,48.3,50.6,0.8,0.3
2318,"south carolina,marion",33062,40,57.1,2.4,0.5
2319,"south carolina,marlboro",28933,40.3,52.7,2.8,0.3
2321,"south carolina,newberry",37508,60.5,32.2,7.2,0.3
2322,"south carolina,oconee",74273,85.9,9.1,4.5,0.6
2323,"south carolina,orangeburg",92501,33.7,63.4,1.9,0.8
2324,"south carolina,pickens",119224,87.2,8.1,3.1,1.6
2325,"south carolina,richland",384504,45.3,48.1,4.8,2.2
2326,"south carolina,saluda",19875,58.1,27.7,14.4,0.2
2327,"south carolina,spartanburg",284307,70.1,22.3,5.9,2
2328,"south carolina,sumter",107456,46.9,48.8,3.3,1.1
2329,"south carolina,union",28961,66.1,32.5,1,0.3
2330,"south carolina,williamsburg",34423,31.2,66.5,2,0.4
2331,"south carolina,york",226073,72.7,20.9,4.5,1.5
2332,"south dakota,aurora",2710,93.4,0.9,3.7,0.7
2333,"south dakota,beadle",17398,85.8,2.5,7.7,3.6
2334,"south dakota,bennett",3431,33.3,4.1,2,0.4
2335,"south dakota,bon homme",7070,88.9,2.3,1.8,0.1
2336,"south dakota,brookings",31965,92.3,2.2,2,2.7
2337,"south dakota,brown",36531,92.6,2.3,1.4,1
2338,"south dakota,brule",5255,87.8,2.7,1.4,0.2
2339,"south dakota,buffalo",1912,14.8,1.1,1.8,0.1
2340,"south dakota,butte",10110,92.6,2.8,3,0.2
2341,"south dakota,campbell",1466,97.5,0.9,1.4,0.3
2342,"south dakota,charles mix",9129,64.6,2.8,1.7,0.2
2343,"south dakota,clark",3691,97.4,1,1.7,0.1
2344,"south dakota,clay",13864,90,3.6,2,1.7
2345,"south dakota,codington",27227,94.6,1.6,1.6,0.4
2346,"south dakota,corson",4050,29.7,2.7,2.6,0.3
2347,"south dakota,custer",8216,92.8,2.2,2.2,0.4
2348,"south dakota,davison",19504,93.8,2,1.5,0.5
2349,"south dakota,day",5710,87.6,1.9,1.1,0.2
2350,"south dakota,deuel",4364,96.7,1.2,2,0.1
2351,"south dakota,dewey",5301,20.9,3.7,1.8,0.2
2352,"south dakota,douglas",3002,96.3,1.2,0.8,0.1
2353,"south dakota,edmunds",4071,97,1.1,1.4,0.1
2354,"south dakota,fall river",7094,87.4,3.6,2.2,0.4
2355,"south dakota,faulk",2364,98.3,0.8,0.8,0.1
2356,"south dakota,grant",7356,96.1,1,2.3,0.3
2357,"south dakota,gregory",4271,89.4,2.4,0.9,0.3
2358,"south dakota,haakon",1937,94.1,2.7,0.9,0.4
2359,"south dakota,hamlin",5903,96.2,1,2.5,0.2
2360,"south dakota,hand",3431,98.2,0.9,0.6,0.3
2361,"south dakota,hanson",3331,98.4,0.5,0.5,0.3
2362,"south dakota,harding",1255,95.4,1.8,1.6,0.1
2363,"south dakota,hughes",17022,85,2.8,1.8,0.5
2364,"south dakota,hutchinson",7343,96.6,1.3,1.6,0.2
2365,"south dakota,hyde",1420,88.9,2,1.1,0.2
2366,"south dakota,jackson",3031,42.6,5,1.3,0
2367,"south dakota,jerauld",2071,94.6,0.8,4.1,0.2
2368,"south dakota,jones",1006,94.3,2,1.3,0
2369,"south dakota,kingsbury",5148,96.9,1,1.4,0.3
2370,"south dakota,lake",11200,95.6,1.6,1.6,0.7
2371,"south dakota,lawrence",24097,92.7,2.4,2.5,0.7
2372,"south dakota,lincoln",44828,95.3,2.1,1.2,1
2373,"south dakota,lyman",3755,58.1,3,1.1,0.3
2375,"south dakota,mccook",5618,97,0.8,1.8,0.1
2376,"south dakota,mcpherson",2459,97.8,1.3,1,0.2
2374,"south dakota,marshall",4656,84.6,1.2,6.8,0.2
2377,"south dakota,meade",25434,90.2,4.1,3,0.6
2378,"south dakota,mellette",2048,39.3,5.7,1.5,0.2
2379,"south dakota,miner",2389,97.1,1,1.3,0.4
2380,"south dakota,minnehaha",169468,86.2,6.1,4.1,1.5
2381,"south dakota,moody",6486,80.6,3.2,1.7,1.1
2382,"south dakota,pennington",100948,81.7,4.9,4,1
2383,"south dakota,perkins",2982,96.7,1.2,0.7,0.1
2384,"south dakota,potter",2329,97,1,0.7,0.3
2385,"south dakota,roberts",10149,61.5,3.2,1.2,0.2
2386,"south dakota,sanborn",2355,97.5,1.1,1.2,0.2
2387,"south dakota,shannon",13586,2.8,0.9,2.2,0.1
2388,"south dakota,spink",6415,96.6,1.1,1.1,0.1
2389,"south dakota,stanley",2966,89.5,3.1,0.7,0.1
2390,"south dakota,sully",1373,96.4,2.3,0.9,0
2391,"south dakota,todd",9612,9.5,1.9,2.4,0.2
2392,"south dakota,tripp",5644,82.8,2.5,1.1,0.2
2393,"south dakota,turner",8347,96.8,1.2,1.3,0.2
2394,"south dakota,union",14399,94.5,2.3,2.1,0.9
2395,"south dakota,walworth",5438,82.2,2.7,0.7,0.2
2396,"south dakota,yankton",22438,91.6,3,2.7,0.5
2397,"south dakota,ziebach",2801,21.7,3.2,3.1,0.1
2398,"tennessee,anderson",75129,90.7,5.7,2.4,1.1
2399,"tennessee,bedford",45058,78.5,10,11.3,0.8
2400,"tennessee,benton",16489,94.4,3.3,1.8,0.4
2401,"tennessee,bledsoe",12876,92.7,4.9,2,0.1
2402,"tennessee,blount",123010,92.1,4.3,2.8,0.7
2403,"tennessee,bradley",98963,88.5,6,4.7,0.8
2404,"tennessee,campbell",40716,97,1.4,1.2,0.3
2405,"tennessee,cannon",13801,95.6,2.5,1.5,0.1
2406,"tennessee,carroll",28522,85.7,11.7,2.1,0.2
2407,"tennessee,carter",57424,95.5,2.5,1.5,0.3
2408,"tennessee,cheatham",39105,94.4,2.7,2.3,0.4
2409,"tennessee,chester",17131,86.6,10.7,2,0.4
2410,"tennessee,claiborne",32213,96.4,2,0.8,0.5
2411,"tennessee,clay",7861,95.7,2.5,1.6,0.1
2412,"tennessee,cocke",35662,94.2,3.6,1.8,0.3
2413,"tennessee,coffee",52796,90,5.3,3.8,0.9
2414,"tennessee,crockett",14586,77.1,14.1,8.7,0.2
2415,"tennessee,cumberland",56053,95.8,1.3,2.3,0.4
2416,"tennessee,davidson",626681,57.4,30.2,9.8,3
2418,"tennessee,decatur",11757,93.1,4.1,2.6,0.2
2417,"tennessee,de kalb",NA,NA,NA,NA,NA
2419,"tennessee,dickson",49666,90.4,6,3.2,0.5
2420,"tennessee,dyer",38335,81,16.1,2.6,0.5
2421,"tennessee,fayette",38413,68.2,29,2.2,0.5
2422,"tennessee,fentress",17959,97.6,1.1,1.1,0.2
2423,"tennessee,franklin",41052,89.7,6.9,2.5,0.7
2424,"tennessee,gibson",49683,77.6,20.1,2,0.2
2425,"tennessee,giles",29485,85.5,12.2,1.6,0.4
2426,"tennessee,grainger",22657,96,1.5,2.3,0.1
2427,"tennessee,greene",68831,93.9,3.2,2.5,0.4
2428,"tennessee,grundy",13703,97.2,1.4,0.8,0.2
2429,"tennessee,hamblen",62544,82.9,6,10.7,0.7
2430,"tennessee,hamilton",336463,72,21.9,4.5,1.8
2431,"tennessee,hancock",6819,97.9,1.5,0.2,0.1
2432,"tennessee,hardeman",27253,55.8,42.4,1.4,0.5
2433,"tennessee,hardin",26026,92.6,4.9,1.9,0.4
2434,"tennessee,hawkins",56833,95.8,2.4,1.2,0.5
2435,"tennessee,haywood",18787,44.8,51.3,3.8,0.1
2436,"tennessee,henderson",27769,88.2,9.6,1.9,0.3
2437,"tennessee,henry",32330,88.2,9.6,1.7,0.3
2438,"tennessee,hickman",24690,91.8,6,1.8,0.2
2439,"tennessee,houston",8426,94.1,3.8,1.5,0.3
2440,"tennessee,humphreys",18538,94.4,3.7,1.5,0.2
2441,"tennessee,jackson",11638,96.8,1.3,1.4,0.1
2442,"tennessee,jefferson",51407,92.9,3.4,3.1,0.4
2443,"tennessee,johnson",18244,95.2,3,1.5,0.2
2444,"tennessee,knox",432226,83.9,10.7,3.5,1.9
2445,"tennessee,lake",7832,69.1,29,1.7,0.1
2446,"tennessee,lauderdale",27815,61.2,36.3,2,0.2
2447,"tennessee,lawrence",41869,94.8,3.2,1.6,0.3
2448,"tennessee,lewis",12161,94.6,3.2,1.8,0.4
2449,"tennessee,lincoln",33361,88.1,8.6,2.7,0.4
2450,"tennessee,loudon",48556,90.2,2.2,7,0.6
2456,"tennessee,mcminn",52266,90.4,5.9,2.8,0.7
2457,"tennessee,mcnairy",26075,91,7.2,1.5,0.2
2451,"tennessee,macon",22248,94.2,1.5,4.1,0.2
2452,"tennessee,madison",98294,58.1,37.7,3.4,0.9
2453,"tennessee,marion",28237,93.2,4.8,1.3,0.4
2454,"tennessee,marshall",30617,86.8,8.2,4.5,0.4
2455,"tennessee,maury",80956,80.2,14.5,4.8,0.6
2458,"tennessee,meigs",11753,95.8,2.2,1.5,0.2
2459,"tennessee,monroe",44519,92.4,3.8,3.3,0.3
2460,"tennessee,montgomery",172331,67.1,23.6,8,2.1
2461,"tennessee,moore",6362,94.9,3.4,1.1,0.4
2462,"tennessee,morgan",21987,93.9,4.9,0.9,0.2
2463,"tennessee,obion",31807,84.8,11.7,3.1,0.2
2464,"tennessee,overton",22083,97.1,1.5,0.9,0.2
2465,"tennessee,perry",7915,94.8,3,1.7,0.2
2466,"tennessee,pickett",5077,97.8,0.7,1.3,0.1
2467,"tennessee,polk",16825,96.7,1.6,1.4,0.1
2468,"tennessee,putnam",72321,89.9,3.6,5.3,1.2
2469,"tennessee,rhea",31809,92.1,3.5,3.7,0.4
2470,"tennessee,roane",54181,93.7,4.3,1.3,0.5
2471,"tennessee,robertson",66283,84.7,8.9,5.9,0.5
2472,"tennessee,rutherford",262604,75.6,14.9,6.7,3
2473,"tennessee,scott",22228,98.1,1,0.5,0.2
2474,"tennessee,sequatchie",14112,95,1.4,3.3,0.3
2475,"tennessee,sevier",89889,91.6,2.1,5.3,0.9
2476,"tennessee,shelby",927644,38.7,53.5,5.6,2.3
2477,"tennessee,smith",19166,93.9,3.5,2.2,0.2
2478,"tennessee,stewart",13324,93.6,3.2,1.9,1
2479,"tennessee,sullivan",156823,94.4,3.4,1.5,0.6
2480,"tennessee,sumner",160645,87,8.1,3.9,1
2481,"tennessee,tipton",61081,76.7,20.4,2.1,0.6
2482,"tennessee,trousdale",7870,85.9,11.3,2.5,0.2
2483,"tennessee,unicoi",18313,94.7,1.3,3.8,0.2
2484,"tennessee,union",19109,97,1.4,1.3,0.1
2485,"tennessee,van buren",5548,97.5,1.3,0.9,0.1
2486,"tennessee,warren",39839,87.2,4.5,8.1,0.5
2487,"tennessee,washington",122979,90.2,5.6,3,1.2
2488,"tennessee,wayne",17021,91.3,6.7,1.6,0.2
2489,"tennessee,weakley",35021,87.7,9.2,2,1.1
2490,"tennessee,white",25841,94.8,3.2,1.6,0.3
2491,"tennessee,williamson",183182,86.7,5.8,4.5,3
2492,"tennessee,wilson",113993,87.5,8,3.2,1.1
2493,"texas,anderson",58458,61.2,22.8,15.9,0.5
2494,"texas,andrews",14786,47.9,3.5,48.7,0.6
2495,"texas,angelina",86771,63.3,16.8,19.8,0.9
2496,"texas,aransas",23158,70.6,3.6,24.6,2
2497,"texas,archer",9054,90.4,1.9,7.5,0.2
2498,"texas,armstrong",1901,90.7,1.7,6.5,0
2499,"texas,atascosa",44911,36.3,3.1,61.9,0.3
2500,"texas,austin",28417,65.7,11.6,23.4,0.4
2501,"texas,bailey",7165,38.3,3.2,59.8,0.4
2502,"texas,bandera",20485,80.9,2.3,16.7,0.3
2503,"texas,bastrop",74171,57.2,10.7,32.6,0.7
2504,"texas,baylor",3726,84.5,4.1,12.2,0.1
2505,"texas,bee",31861,34.4,10.5,56.2,0.6
2506,"texas,bell",310235,50.7,26.5,21.6,2.8
2507,"texas,bexar",1714773,30.3,11,58.7,2.4
2508,"texas,blanco",10497,79.4,2.6,18.2,0.5
2509,"texas,borden",641,84.1,1.6,14.8,0.2
2510,"texas,bosque",18212,80.7,3.4,16.1,0.2
2511,"texas,bowie",92565,66.3,26.3,6.5,0.8
2512,"texas,brazoria",313166,53.2,14.7,27.7,5.5
2513,"texas,brazos",194851,59.1,13.3,23.3,5.2
2514,"texas,brewster",9232,54.3,4,42.4,0.7
2515,"texas,briscoe",1637,71,4.9,25.1,0
2516,"texas,brooks",7223,7.9,1.9,91.2,0.3
2517,"texas,brown",38106,74.7,5.7,19.6,0.4
2518,"texas,burleson",17187,68.1,14.1,18.4,0.2
2519,"texas,burnet",42750,76.1,3.6,20.2,0.5
2520,"texas,caldwell",38066,44.2,9.3,47.1,0.9
2521,"texas,calhoun",21381,45.8,4.7,46.4,4.4
2522,"texas,callahan",13544,89.1,2.9,7.6,0.4
2523,"texas,cameron",406220,10.7,2.1,88.1,0.7
2524,"texas,camp",12401,58.9,20.2,21.4,0.5
2525,"texas,carson",6182,88.5,2.3,8.5,0.3
2526,"texas,cass",30464,77.2,18.8,3.5,0.3
2527,"texas,castro",8062,37.3,3.6,59.9,0.4
2528,"texas,chambers",35096,70.6,10.3,18.9,1
2529,"texas,cherokee",50845,62.7,16.9,20.6,0.5
2530,"texas,childress",7041,61.5,11.3,26.8,0.7
2531,"texas,clay",10752,92.5,2.2,4.3,0.3
2532,"texas,cochran",3127,42.5,6.7,52.9,0.2
2533,"texas,coke",3320,79.8,2.2,18.1,0.2
2534,"texas,coleman",8895,80.1,4.2,16,0.4
2535,"texas,collin",782341,63.1,11.4,14.7,11.2
2536,"texas,collingsworth",3057,63.4,8.4,30,0.1
2537,"texas,colorado",20874,59.9,15,26.1,0.4
2538,"texas,comal",108472,71.3,3.8,24.9,0.8
2539,"texas,comanche",13974,72.6,2,25.8,0.3
2540,"texas,concho",4087,44.3,3.8,53.2,0.3
2541,"texas,cooke",38437,78.7,4.9,15.6,0.8
2542,"texas,coryell",75388,62,20.9,15.9,1.9
2543,"texas,cottle",1505,69.3,10.9,21,0
2544,"texas,crane",4375,40.3,5.1,55.1,0.4
2545,"texas,crockett",3719,35.3,2.5,63.2,0.3
2546,"texas,crosby",6059,43.3,5.5,52.3,0.1
2547,"texas,culberson",2398,21,3.4,76.2,1
2548,"texas,dallam",6703,55.6,4.9,40.5,0.6
2549,"texas,dallas",2368139,33.1,25.1,38.3,5
2550,"texas,dawson",13833,39.1,8.8,53.4,0.4
2552,"texas,deaf smith",19372,30.7,3.6,67.3,0.3
2553,"texas,delta",5231,83.2,10.1,5.5,0.6
2554,"texas,denton",662614,64.4,11.3,18.2,6.6
2551,"texas,de witt",NA,NA,NA,NA,NA
2555,"texas,dickens",2444,65.1,5.7,29,0.9
2556,"texas,dimmit",9996,12.2,2.6,86.2,0.6
2557,"texas,donley",3677,85.3,6.3,8.4,0.2
2558,"texas,duval",11782,10.2,2.6,88.5,0.2
2559,"texas,eastland",18583,82.2,3.4,14.4,0.3
2560,"texas,ector",137130,41.1,7,52.7,0.8
2561,"texas,edwards",2002,47.3,1.6,51.3,0.3
2563,"texas,ellis",149610,65.5,11.2,23.5,0.6
2562,"texas,el paso",800647,13.1,5.6,82.2,1
2564,"texas,erath",37890,77.5,2.9,19.2,0.7
2565,"texas,falls",17866,52.5,27.2,20.8,0.3
2566,"texas,fannin",33915,80.9,8.9,9.5,0.4
2567,"texas,fayette",24554,73.5,8,18.7,0.3
2568,"texas,fisher",3974,70.4,5.4,25.1,0.2
2569,"texas,floyd",6446,43.1,4.8,52.9,0.2
2570,"texas,foard",1336,81.4,4.7,14,0.4
2571,"texas,fort bend",585375,36.2,24.4,23.7,17
2572,"texas,franklin",10605,81.1,5.7,12.6,0.5
2573,"texas,freestone",19816,68.9,17.7,13.6,0.3
2574,"texas,frio",17217,16.2,5.3,77.8,2.1
2575,"texas,gaines",17526,60.6,3.8,36.6,0.3
2576,"texas,galveston:main",NA,NA,NA,NA,NA
2577,"texas,galveston:spit",NA,NA,NA,NA,NA
2578,"texas,garza",6461,45.8,7.7,47.1,0.1
2579,"texas,gillespie",24837,78.4,1.6,20,0.4
2580,"texas,glasscock",1226,67.3,2.4,30.8,0.1
2581,"texas,goliad",7210,60.2,7.1,34.1,0.2
2582,"texas,gonzales",19807,44.6,9.6,47.2,0.4
2583,"texas,gray",22535,69.1,7.3,23.8,0.4
2584,"texas,grayson",120877,78.7,8.5,11.3,0.9
2585,"texas,gregg",121730,60.8,22.3,16.4,1.1
2586,"texas,grimes",26604,60.6,18.7,21.2,0.2
2587,"texas,guadalupe",131533,54.8,9.5,35.6,1.4
2588,"texas,hale",36273,37.6,8.3,55.9,0.4
2589,"texas,hall",3353,59.6,8.8,32.4,0.1
2590,"texas,hamilton",8517,88,1.6,10.1,0.4
2591,"texas,hansford",5613,55,2.9,43.3,0.3
2592,"texas,hardeman",4139,71,8.5,21.5,0.3
2593,"texas,hardin",54635,88,7.2,4.4,0.5
2594,"texas,harris",4092459,33,22.2,40.8,6.2
2595,"texas,harrison",65631,65,23.6,11.1,0.5
2596,"texas,hartley",6062,67.8,8,23.9,0.5
2597,"texas,haskell",5899,70.3,6.3,24,0.5
2598,"texas,hays",157107,58.6,6.4,35.3,1.2
2599,"texas,hemphill",3807,69.8,2,28.5,0.5
2600,"texas,henderson",78532,80.9,8,10.8,0.4
2601,"texas,hidalgo",774769,7.8,1.9,90.6,1
2602,"texas,hill",35089,73.6,8.4,18.3,0.3
2603,"texas,hockley",22935,51.4,6.1,43.6,0.3
2604,"texas,hood",51182,87.1,2,10.2,0.6
2605,"texas,hopkins",35161,75.4,9.1,15.3,0.5
2606,"texas,houston",23732,62.4,27.5,10,0.4
2607,"texas,howard",35012,53.7,8.3,37.9,0.8
2608,"texas,hudspeth",3476,18.1,3.5,79.6,0.5
2609,"texas,hunt",86129,74.8,10.6,13.6,1.1
2610,"texas,hutchinson",22150,74.4,5.3,19.8,0.4
2611,"texas,irion",1599,72.1,2.8,25.5,0.2
2612,"texas,jack",9044,80.6,4.8,14.2,0.3
2613,"texas,jackson",14075,62.9,9.1,29,0.4
2614,"texas,jasper",35710,75.4,18.2,5.6,0.6
2615,"texas,jeff davis",2342,63.6,3,33.7,0.3
2616,"texas,jefferson",252273,44.6,35.8,17,3.4
2617,"texas,jim hogg",5300,6.3,1.9,92.6,0.3
2618,"texas,jim wells",40838,19.7,2.2,79,0.4
2619,"texas,johnson",150934,76.6,4.8,18.1,0.7
2620,"texas,jones",20202,62.1,13.3,24.8,0.4
2621,"texas,karnes",14824,40.2,10.6,49.8,0.2
2622,"texas,kaufman",103350,70,12.7,17,0.9
2623,"texas,kendall",33410,77.1,2.4,20.4,0.6
2624,"texas,kenedy",416,20.7,4.1,76.7,0.2
2625,"texas,kent",808,82.8,2.4,14.9,0
2626,"texas,kerr",49625,72.2,3.9,24,0.8
2627,"texas,kimble",4607,74.9,1.2,23.4,0.4
2628,"texas,king",286,84.6,1.4,13.6,0
2629,"texas,kinney",3598,41.6,3.5,55.7,0.3
2630,"texas,kleberg",32061,23.3,6.1,70.2,2.3
2631,"texas,knox",3719,63.1,8.7,29.6,0.2
2633,"texas,lamar",49793,76.1,16.1,6.5,0.6
2634,"texas,lamb",13977,43.1,6.6,51.7,0.1
2635,"texas,lampasas",19677,75.4,6.4,17.5,1
2632,"texas,la salle",6886,13,1.7,86,0.1
2636,"texas,lavaca",19263,76.2,8.5,16,0.3
2637,"texas,lee",16612,65,12.8,22.4,0.3
2638,"texas,leon",16801,77.8,8.6,13.5,0.5
2639,"texas,liberty",75643,69.2,12.8,18,0.5
2640,"texas,limestone",23384,61.7,19.5,19.1,0.4
2641,"texas,lipscomb",3302,67,3,30.5,0.3
2642,"texas,live oak",11531,59,5.9,35.2,0.5
2643,"texas,llano",19301,89.6,2,8,0.4
2644,"texas,loving",82,73.2,7.3,22,0
2645,"texas,lubbock",278831,57.3,10,31.9,2.1
2646,"texas,lynn",5915,50.4,4.5,46.4,0.1
2653,"texas,mcculloch",8283,67.2,3.7,29.9,0.4
2654,"texas,mclennan",234906,58.9,17.3,23.6,1.4
2655,"texas,mcmullen",707,61.1,3.7,36.9,0.4
2647,"texas,madison",13664,58.8,21.6,19.7,0.6
2648,"texas,marion",10546,71.7,24.2,3.1,0.5
2649,"texas,martin",4799,53.7,3.4,43.5,0.3
2650,"texas,mason",4012,77.1,1.4,21.5,0.2
2651,"texas,matagorda",36702,47.4,13.8,38.3,2
2652,"texas,maverick",54258,2.9,1.3,95.7,0.3
2656,"texas,medina",46006,46.5,4.4,49.7,0.6
2657,"texas,menard",2242,63.6,2.2,35.2,0.1
2658,"texas,midland",136872,53.2,9,37.7,1.3
2659,"texas,milam",24757,65.5,11.8,23.3,0.4
2660,"texas,mills",4936,81.5,2,16.6,0.2
2661,"texas,mitchell",9403,50.5,12.9,37,0.3
2662,"texas,montague",19719,88,1.9,9.8,0.3
2663,"texas,montgomery",455746,71.2,6.6,20.8,2.1
2664,"texas,moore",21904,38.2,3.7,52.7,6.1
2665,"texas,morris",12934,66.8,25,7.8,0.3
2666,"texas,motley",1210,83.7,3.1,13.5,0
2667,"texas,nacogdoches",64524,61.5,20.2,17.6,1.2
2668,"texas,navarro",47735,59.9,16.1,23.8,0.5
2669,"texas,newton",14445,74.9,21.5,2.8,0.4
2670,"texas,nolan",15216,60.4,7,33.5,0.4
2671,"texas,nueces",340223,32.9,6.4,60.6,1.7
2672,"texas,ochiltree",10223,49.5,2.7,48.7,0.3
2673,"texas,oldham",2052,82.8,4.5,11.8,0.8
2674,"texas,orange",81837,83,10.3,5.8,1
2675,"texas,palo pinto",28111,78.1,4,17.7,0.5
2676,"texas,panola",23796,73.6,18,8.3,0.3
2677,"texas,parker",116927,85.3,3.5,10.6,0.5
2678,"texas,parmer",10269,38.4,3.3,60,0.2
2679,"texas,pecos",15507,27.9,5.8,67.3,0.5
2680,"texas,polk",45413,72.3,13.2,13.1,0.4
2681,"texas,potter",121073,49,13.3,35.3,4
2682,"texas,presidio",7818,14.5,2.5,83.4,1
2683,"texas,rains",10914,87.5,3.9,7.7,0.5
2684,"texas,randall",120725,78.2,4.6,16.4,1.4
2685,"texas,reagan",3367,36.2,3.9,60.9,0.2
2686,"texas,real",3309,72.5,2.6,24.6,0.1
2687,"texas,red river",12860,73.9,19.2,6.6,0.2
2688,"texas,reeves",13783,19.5,6.5,74.2,0.9
2689,"texas,refugio",7383,45.2,8.5,47.2,0.4
2690,"texas,roberts",929,90.5,2.2,8,0.2
2691,"texas,robertson",16622,59.1,23.5,18,0.6
2692,"texas,rockwall",78337,74.1,7.9,15.9,2.4
2693,"texas,runnels",10501,65.1,3.5,32,0.2
2694,"texas,rusk",53330,66.1,19.7,14.3,0.4
2695,"texas,sabine",10834,87.5,8.8,3.2,0.3
2696,"texas,san augustine",8865,69.7,24.1,6,0.3
2697,"texas,san jacinto",26384,76.6,12.2,10.9,0.5
2698,"texas,san patricio",64804,42.2,4.1,54.4,0.8
2699,"texas,san saba",6131,67.4,4.9,28,0.2
2700,"texas,schleicher",3461,54.1,3.9,44.4,0.1
2701,"texas,scurry",16921,57.8,7,36.3,0.3
2702,"texas,shackelford",3378,87.7,2.7,10.1,0.3
2703,"texas,shelby",25448,65,18.8,16.4,0.3
2704,"texas,sherman",3034,58.1,2,40.4,0.2
2705,"texas,smith",209714,62.1,19.9,17.2,1.2
2706,"texas,somervell",8490,77.7,3.4,19.2,0.6
2707,"texas,starr",60968,4,0.6,95.7,0.2
2708,"texas,stephens",9630,75.7,3.8,20.9,0.3
2709,"texas,sterling",1143,64.1,3.1,31.9,0
2710,"texas,stonewall",1490,80.9,4.6,14,0.9
2711,"texas,sutton",4128,39.7,1.9,59.6,0.2
2712,"texas,swisher",7854,51.2,9.1,40.1,0.1
2713,"texas,tarrant",1809034,51.8,17.9,26.7,4.7
2714,"texas,taylor",131506,67,10.6,22.1,1.6
2715,"texas,terrell",984,50.3,2.2,47.5,0.4
2716,"texas,terry",12651,45.4,7.3,49.1,0.2
2717,"texas,throckmorton",1641,88.5,1.5,9.3,0.4
2718,"texas,titus",32334,49.2,11.9,39.6,0.7
2719,"texas,tom green",110224,57.9,6.9,35.7,1
2720,"texas,travis",1024266,50.5,11.8,33.5,5.8
2721,"texas,trinity",14585,81,10.9,7.7,0.3
2722,"texas,tyler",21766,80.4,12.2,6.8,0.2
2723,"texas,upshur",39309,82.1,10.8,6.6,0.4
2724,"texas,upton",3355,48,3.9,49,0
2725,"texas,uvalde",26405,29,3.6,69.3,0.5
2726,"texas,val verde",48879,17.5,3.6,80.2,0.5
2727,"texas,van zandt",52579,85.8,4.6,9.2,0.3
2728,"texas,victoria",86793,47.9,8.8,43.9,1
2729,"texas,walker",67861,58.5,24.5,16.8,0.9
2730,"texas,waller",43205,44.6,27.1,29,0.5
2731,"texas,ward",10658,46.2,8.2,47.6,0.3
2732,"texas,washington",33718,66.4,19.2,13.8,1.3
2733,"texas,webb",250304,3.3,1.9,95.7,0.6
2734,"texas,wharton",41280,47.7,15.9,37.4,0.4
2735,"texas,wheeler",5410,71.1,4.4,24.8,0.4
2736,"texas,wichita",131500,68.4,13.4,16.6,2
2737,"texas,wilbarger",13535,63.4,10.6,25.9,0.7
2738,"texas,willacy",22134,10.1,4,87.2,0.6
2739,"texas,williamson",422679,63.8,9.4,23.2,4.8
2740,"texas,wilson",42918,58.7,3.8,38.2,0.4
2741,"texas,winkler",7110,42.5,5.3,53.8,0.2
2742,"texas,wise",59127,79.7,3.2,17.1,0.4
2743,"texas,wood",41964,84.9,6.1,8.5,0.4
2744,"texas,yoakum",7879,39.2,3.6,58.7,0.4
2745,"texas,young",18550,80.6,3.2,16.4,0.4
2746,"texas,zapata",14018,6.1,0.7,93.3,0.2
2747,"texas,zavala",11677,5.5,2.2,93.9,0
2748,"utah,beaver",6629,86,1.6,10.8,1.1
2749,"utah,box elder",49975,88.3,2.6,8.3,0.9
2750,"utah,cache",112656,85.5,2.5,10,1.9
2751,"utah,carbon",21403,84.1,2.8,12.4,0.6
2752,"utah,daggett",1059,94.4,1.4,3.1,0.4
2753,"utah,davis",306479,85.8,3.9,8.4,1.8
2754,"utah,duchesne",18607,87.1,3.1,6,0.3
2755,"utah,emery",10976,92.1,1.1,6,0.3
2756,"utah,garfield",5172,91.6,1.3,4.5,1.2
2757,"utah,grand",9225,84.1,2.3,9.6,0.8
2758,"utah,iron",46163,87.1,2.8,7.7,0.8
2759,"utah,juab",10246,94,1.7,3.7,0.2
2760,"utah,kane",7125,93.2,1.6,3.7,0.4
2761,"utah,millard",12503,84.7,1.6,12.8,0.6
2762,"utah,morgan",9469,96.1,1.1,2.4,0.4
2763,"utah,piute",1556,91.2,1.5,7,0.4
2764,"utah,rich",2264,94.1,1.2,4.2,0.3
2765,"utah,salt lake",1029655,74,4.7,17.1,3.3
2766,"utah,san juan",14746,43.9,2.5,4.4,0.3
2767,"utah,sanpete",27822,86.7,2.6,9.4,0.5
2768,"utah,sevier",20802,92.9,1.7,4.5,0.3
2769,"utah,summit",36324,85.4,2.1,11.5,1.2
2770,"utah,tooele",58218,84.5,3.5,11.4,0.6
2771,"utah,uintah",32588,82.8,2.7,7.1,0.5
2772,"utah,utah",516564,84.2,3.3,10.8,1.4
2773,"utah,wasatch",23530,84.2,1.7,13.5,0.8
2774,"utah,washington",138115,85.6,2.9,9.8,0.7
2775,"utah,wayne",2778,93.4,1.7,4.2,0.7
2776,"utah,weber",231236,78.1,4.3,16.7,1.3
2777,"vermont,addison",36821,94.1,2.5,1.9,1.4
